Amy Winehouse	http://dbpedia.org/resource/Amy_Winehouse
1	http://dbpedia.org/resource/1_(number)
ireland	http://dbpedia.org/resource/Ireland
McGahee	http://dbpedia.org/resource/Willis_McGahee
Denver	http://dbpedia.org/resource/Denver_Broncos
Ravens	http://dbpedia.org/resource/Baltimore_Ravens
FA	http://dbpedia.org/resource/The_Football_Association
Skins	http://dbpedia.org/resource/Washington_Redskins
SkyNews	http://dbpedia.org/resource/Sky_News
Southall	http://dbpedia.org/resource/Southall
Sikh	http://dbpedia.org/resource/Sikh
world cup	http://dbpedia.org/resource/World_cup_competition
two	http://dbpedia.org/resource/2_(number)
Taurus	http://dbpedia.org/resource/Taurus_(astrology)
ESPNcricinfo	http://dbpedia.org/resource/ESPNcricinfo
England	http://dbpedia.org/resource/England_cricket_team
RB Willis McGahee	http://dbpedia.org/resource/Willis_McGahee
Denver	http://dbpedia.org/resource/Denver_Broncos
million	http://dbpedia.org/resource/Million
Bayern	http://dbpedia.org/resource/FC_Bayern_Munich
Dortmund	http://dbpedia.org/resource/Borussia_Dortmund
Bayern Munich	http://dbpedia.org/resource/FC_Bayern_Munich
Borussia Dortmund	http://dbpedia.org/resource/Borussia_Dortmund
Velvet Revolver	http://dbpedia.org/resource/Velvet_Revolver
Matt Sorum	http://dbpedia.org/resource/Matt_Sorum
L.A.	http://dbpedia.org/resource/Los_Angeles
godka tonic	http://dbpedia.org/resource/Vodka_tonic
God	http://dbpedia.org/resource/God
Hollywood	http://dbpedia.org/resource/Hollywood
Lord Jesus	http://dbpedia.org/resource/Jesus
God the Father	http://dbpedia.org/resource/God_the_Father
12	http://dbpedia.org/resource/12_(number)
12	http://dbpedia.org/resource/12_(number)
Leo	http://dbpedia.org/resource/Leo_(astrology)
earth	http://dbpedia.org/resource/Earth
Justin	http://dbpedia.org/resource/Justin_Bieber
Gloucester	http://dbpedia.org/resource/Gloucester
0	http://dbpedia.org/resource/0_(number)
Brazil	http://dbpedia.org/resource/Brazil
Copa AmÃ©rica	http://dbpedia.org/resource/Copa_Am%C3%A9rica
Twitter	http://dbpedia.org/resource/Twitter
Eurozone	http://dbpedia.org/resource/Eurozone
135	http://dbpedia.org/resource/135_(number)
euro	http://dbpedia.org/resource/Euro
Greece	http://dbpedia.org/resource/Greece
Murdoch	http://dbpedia.org/resource/Rupert_Murdoch
hackgate	http://dbpedia.org/resource/News_International_phone_hacking_scandal
anonymous	http://dbpedia.org/resource/Anonymous_(group)
journalists	http://dbpedia.org/resource/Journalist
Film4	http://dbpedia.org/resource/Film4
Birmingham	http://dbpedia.org/resource/Birmingham
riots	http://dbpedia.org/resource/2011_England_riots
Twitter	http://dbpedia.org/resource/Twitter
New York City	http://dbpedia.org/resource/New_York_City
tnwtwit	http://dbpedia.org/resource/The_Next_Web
Sun	http://dbpedia.org/resource/The_Sun_(United_Kingdom)
Lulz Security	http://dbpedia.org/resource/LulzSec
Met Police	http://dbpedia.org/resource/Metropolitan_Police_Service
Rebekah Brooks	http://dbpedia.org/resource/Rebekah_Brooks
Sky News	http://dbpedia.org/resource/Sky_News
Seattle	http://dbpedia.org/resource/Seattle
J.P. Morgan	http://dbpedia.org/resource/J._P._Morgan
Golf ball	http://dbpedia.org/resource/Golf_ball
90	http://dbpedia.org/resource/90_(number)
MPH	http://dbpedia.org/resource/Miles_per_hour
Bismarck/Mandan	http://dbpedia.org/resource/Bismarck%E2%80%93Mandan
rio	http://dbpedia.org/resource/Rio_de_Janeiro
President	http://dbpedia.org/resource/President
8	http://dbpedia.org/resource/8_(number)
Eric Bledsoe	http://dbpedia.org/resource/Eric_Bledsoe
ebled24	http://dbpedia.org/resource/Eric_Bledsoe
DeMarcus Cousins	http://dbpedia.org/resource/DeMarcus_Cousins
boogiecousins	http://dbpedia.org/resource/DeMarcus_Cousins
John Wall	http://dbpedia.org/resource/John_Wall_(basketball)
jimmywa11	http://dbpedia.org/resource/John_Wall_(basketball)
El Bulli	http://dbpedia.org/resource/ElBulli
Ferran	http://dbpedia.org/resource/Ferran_Adri%C3%A0
Don't Stop Believin'	http://dbpedia.org/resource/Don't_Stop_Believin'
DOG	http://dbpedia.org/resource/Dog
China	http://dbpedia.org/resource/China
US debt	http://dbpedia.org/resource/National_debt_of_the_United_States
China's central bank governor	http://dbpedia.org/resource/Zhou_Xiaochuan
US	http://dbpedia.org/resource/United_States
EQT Corp	http://dbpedia.org/resource/EQT
AP	http://dbpedia.org/resource/Associated_Press
Windows Phone 7.5	http://dbpedia.org/resource/Windows_Phone_7
Internet	http://dbpedia.org/resource/Internet
Vatican	http://dbpedia.org/resource/Vatican_City
Vatican	http://dbpedia.org/resource/Vatican_City
Monday	http://dbpedia.org/resource/Monday
Ireland	http://dbpedia.org/resource/Ireland
US	http://dbpedia.org/resource/United_States
Somalia	http://dbpedia.org/resource/Somalia
US	http://dbpedia.org/resource/United_States
Somalia	http://dbpedia.org/resource/Somalia
al-Shabab	http://dbpedia.org/resource/Al-Shabaab_(militant_group)
Blackberries	http://dbpedia.org/resource/BlackBerry
police	http://dbpedia.org/resource/Police
londonriots	http://dbpedia.org/resource/2011_England_riots
American	http://dbpedia.org/resource/United_States
Pootie Tang	http://dbpedia.org/resource/Pootie_Tang
La Manga	http://dbpedia.org/resource/La_Manga
Spain	http://dbpedia.org/resource/Spain
Murcia	http://dbpedia.org/resource/Murcia
Costa Calida	http://dbpedia.org/resource/Costa_C%C3%A1lida
La Manga	http://dbpedia.org/resource/La_Manga
winter	http://dbpedia.org/resource/Winter
News1130	http://dbpedia.org/resource/CKWX
Kelowna	http://dbpedia.org/resource/Kelowna
mall	http://dbpedia.org/resource/Shopping_mall
food court	http://dbpedia.org/resource/Food_court
OnMyMind	http://dbpedia.org/resource/On_My_Mind_(song)
midnight	http://dbpedia.org/resource/Midnight
Newcastle	http://dbpedia.org/resource/Newcastle_upon_Tyne
Sunderland	http://dbpedia.org/resource/Sunderland,_Tyne_and_Wear
Northumbria Police force	http://dbpedia.org/resource/Northumbria_Police
12	http://dbpedia.org/resource/12_(number)
John Boehner	http://dbpedia.org/resource/John_Boehner
GOP	http://dbpedia.org/resource/Republican_Party_(United_States)
debt ceiling	http://dbpedia.org/resource/United_States_debt_ceiling
French	http://dbpedia.org/resource/French_people
Police	http://dbpedia.org/resource/Police
Norway	http://dbpedia.org/resource/Norway
Utøya Island	http://dbpedia.org/resource/Ut%C3%B8ya
OSLO	http://dbpedia.org/resource/Oslo
Enfield	http://dbpedia.org/resource/London_Borough_of_Enfield
Guardian	http://dbpedia.org/resource/The_Guardian
Jurgen Klinsmann	http://dbpedia.org/resource/J%C3%BCrgen_Klinsmann
coach	http://dbpedia.org/resource/Coach_(sport)
US national team	http://dbpedia.org/resource/United_States_men's_national_soccer_team
Bob Bradley	http://dbpedia.org/resource/Bob_Bradley
essex	http://dbpedia.org/resource/Essex
Southend	http://dbpedia.org/resource/Southend-on-Sea
Victoria Avenue, Southend	http://dbpedia.org/resource/Southend_Victoria_railway_station
FCC	http://dbpedia.org/resource/Federal_Communications_Commission
Canada	http://dbpedia.org/resource/Canada
Mexico	http://dbpedia.org/resource/Mexico
RyanSeacrest	http://dbpedia.org/resource/Ryan_Seacrest
CHOP	http://dbpedia.org/resource/Children's_Hospital_of_Philadelphia
The Voice	http://dbpedia.org/resource/The_Voice_(U.S._TV_series)
Aquarius	http://dbpedia.org/resource/Aquarius_(astrology)
17	http://dbpedia.org/resource/17_(number)
Indonesia	http://dbpedia.org/resource/Indonesia
Papua	http://dbpedia.org/resource/West_Papua_(region)
dog	http://dbpedia.org/resource/Dog
Fenland	http://dbpedia.org/resource/Fenland
Cambridgeshire	http://dbpedia.org/resource/Cambridgeshire
dog	http://dbpedia.org/resource/Dog
Harry Potter	http://dbpedia.org/resource/Harry_Potter
thor hushovd	http://dbpedia.org/resource/Thor_Hushovd
Reds	http://dbpedia.org/resource/Cincinnati_Reds
3	http://dbpedia.org/resource/3_(number)
1	http://dbpedia.org/resource/1_(number)
Cordero	http://dbpedia.org/resource/Francisco_Cordero
Pujols	http://dbpedia.org/resource/Albert_Pujols
Holliday	http://dbpedia.org/resource/Bug_Holliday
Berkman	http://dbpedia.org/resource/Alexander_Berkman
Han Geng	http://dbpedia.org/resource/Han_Geng
Bangkok	http://dbpedia.org/resource/Bangkok
Japan	http://dbpedia.org/resource/Japan
USA	http://dbpedia.org/resource/United_States
USWNT	http://dbpedia.org/resource/United_States_women's_national_soccer_team
2	http://dbpedia.org/resource/2_(number)
JPN	http://dbpedia.org/resource/Japan
1	http://dbpedia.org/resource/1_(number)
Capricorns	http://dbpedia.org/resource/Capricorn_(astrology)
zodiac	http://dbpedia.org/resource/Zodiac
PBS	http://dbpedia.org/resource/PBS
Reality TV	http://dbpedia.org/resource/Reality_television
President	http://dbpedia.org/resource/President
Spongebob	http://dbpedia.org/resource/SpongeBob_SquarePants
Plankton	http://dbpedia.org/resource/Plankton_(SpongeBob_SquarePants)
Karen	http://dbpedia.org/resource/Plankton_(SpongeBob_SquarePants)
torpedo	http://dbpedia.org/resource/Torpedo
US economy	http://dbpedia.org/resource/Economy_of_the_United_States
Seahawk	http://dbpedia.org/resource/Seattle_Seahawks
million	http://dbpedia.org/resource/Million
Iraqis	http://dbpedia.org/resource/Iraqi_people
Iraq	http://dbpedia.org/resource/Iraq
U.S.	http://dbpedia.org/resource/United_States
May 2007	http://dbpedia.org/resource/May_2007
Amy Winehouse	http://dbpedia.org/resource/Amy_Winehouse
27 club	http://dbpedia.org/resource/27_Club
India	http://dbpedia.org/resource/India
Independence Day	http://dbpedia.org/resource/Independence_Day_(India)
Tropical storm Emily	http://dbpedia.org/resource/Tropical_Storm_Emily_(2011)
Florida	http://dbpedia.org/resource/Florida
NBC Miami	http://dbpedia.org/resource/WTVJ
Israel	http://dbpedia.org/resource/Israel
Iran	http://dbpedia.org/resource/Iran
World Ocean Day	http://dbpedia.org/resource/World_Oceans_Day
8th of June	http://dbpedia.org/resource/June_8
Aries	http://dbpedia.org/resource/Aries_(astrology)
VT	http://dbpedia.org/resource/Virginia_Tech
Dietrick	http://dbpedia.org/resource/Campus_of_Virginia_Tech
Call 911	http://dbpedia.org/resource/Call_911
Lebanon Valley	http://dbpedia.org/resource/Lebanon_Valley
July 30	http://dbpedia.org/resource/July_30
2011	http://dbpedia.org/resource/2011
Steve Hough	http://dbpedia.org/resource/Steve_Hough
Pole Position	http://dbpedia.org/resource/Pole_position
Brooks	http://dbpedia.org/resource/Rebekah_Brooks
Hinton	http://dbpedia.org/resource/Les_Hinton
Stephenson	http://dbpedia.org/resource/Paul_Stephenson_(police_officer)
Queen	http://dbpedia.org/resource/Elizabeth_II
Autumn's concerto	http://dbpedia.org/resource/Autumn's_Concerto
Scorpios	http://dbpedia.org/resource/Scorpio_(astrology)
100	http://dbpedia.org/resource/100_(number)
death penalty	http://dbpedia.org/resource/Capital_punishment
Reuters	http://dbpedia.org/resource/Reuters
JAPAN	http://dbpedia.org/resource/Japan
WM WorldCupFinal	http://dbpedia.org/resource/2011_FIFA_Women's_World_Cup
Justin Bieber	http://dbpedia.org/resource/Justin_Bieber
DDos attack	http://dbpedia.org/resource/Denial-of-service_attack
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
5	http://dbpedia.org/resource/5_(number)
Intel	http://dbpedia.org/resource/Intel
BRIC	http://dbpedia.org/resource/BRIC
Intel	http://dbpedia.org/resource/Intel
Sneijder	http://dbpedia.org/resource/Wesley_Sneijder
Sneijder	http://dbpedia.org/resource/Wesley_Sneijder
Inter	http://dbpedia.org/resource/Inter_Milan
United	http://dbpedia.org/resource/Manchester_United_F.C.
9	http://dbpedia.org/resource/9_(number)
Robin van Persie	http://dbpedia.org/resource/Robin_van_Persie
nine	http://dbpedia.org/resource/9_(number)
Premier League	http://dbpedia.org/resource/Premier_League_Darts
Turkish banks	http://dbpedia.org/resource/Turkish_Bank
Turkey	http://dbpedia.org/resource/Turkey
Virgo	http://dbpedia.org/resource/Virgo_(astrology)
UK	http://dbpedia.org/resource/United_Kingdom
Prime Minister	http://dbpedia.org/resource/Prime_minister
Deputy Prime Minister	http://dbpedia.org/resource/Deputy_prime_minister
Adam Vinatieri	http://dbpedia.org/resource/Adam_Vinatieri
Colts	http://dbpedia.org/resource/Indianapolis_Colts
NASA	http://dbpedia.org/resource/NASA
Jupiter	http://dbpedia.org/resource/Jupiter
HarryPotter	http://dbpedia.org/resource/Harry_Potter_(film_series)
7	http://dbpedia.org/resource/7_(number)
TCAs	http://dbpedia.org/resource/Television_Critics_Association
Dan Radcliffe	http://dbpedia.org/resource/Daniel_Radcliffe
EmWatson	http://dbpedia.org/resource/Emma_Watson
TomFelton	http://dbpedia.org/resource/Tom_Felton
Metropolitan Police	http://dbpedia.org/resource/Metropolitan_Police_Service
riots	http://dbpedia.org/resource/2011_England_riots
457	http://dbpedia.org/resource/400_(number)
Shakespeare	http://dbpedia.org/resource/William_Shakespeare
Murdoch	http://dbpedia.org/resource/Rupert_Murdoch
reporter	http://dbpedia.org/resource/Journalist
Utoya	http://dbpedia.org/resource/Ut%C3%B8ya
English	http://dbpedia.org/resource/English_language
oslo	http://dbpedia.org/resource/Oslo
Bajan lifestyle	http://dbpedia.org/resource/Culture_of_Barbados
Croydon	http://dbpedia.org/resource/Croydon
Brixton	http://dbpedia.org/resource/Brixton
Enfield	http://dbpedia.org/resource/Enfield_Town
Sony Centre	http://dbpedia.org/resource/Sony_Centre
24 hours	http://dbpedia.org/resource/Day
405	http://dbpedia.org/resource/400_(number)
101	http://dbpedia.org/resource/101_(number)
10	http://dbpedia.org/resource/10_(number)
Dodgers	http://dbpedia.org/resource/Los_Angeles_Dodgers
Tower of London	http://dbpedia.org/resource/Tower_of_London
Dallas	http://dbpedia.org/resource/Dallas
Taurus	http://dbpedia.org/resource/Taurus_(astrology)
FXCM	http://dbpedia.org/resource/FXCM
Barking	http://dbpedia.org/resource/Barking
London	http://dbpedia.org/resource/London
Iftar	http://dbpedia.org/resource/Iftar
london	http://dbpedia.org/resource/London
manchester	http://dbpedia.org/resource/Manchester
londonriots	http://dbpedia.org/resource/2011_England_riots
riots	http://dbpedia.org/resource/2011_England_riots
cat	http://dbpedia.org/resource/Cat
London Fire Brigade	http://dbpedia.org/resource/London_Fire_Brigade
15	http://dbpedia.org/resource/15_(number)
londonriots	http://dbpedia.org/resource/2011_England_riots
harry potter seven long books	http://dbpedia.org/resource/Harry_Potter
scoobydoo	http://dbpedia.org/resource/Scooby-Doo
25	http://dbpedia.org/resource/25_(number)
2010	http://dbpedia.org/resource/2010
Coca-Cola	http://dbpedia.org/resource/Coca-Cola
212	http://dbpedia.org/resource/212_(number)
211	http://dbpedia.org/resource/211_(number)
Caucasian	http://dbpedia.org/resource/Caucasian_race
John Calipari	http://dbpedia.org/resource/John_Calipari
WKYT	http://dbpedia.org/resource/WKYT-TV
UK	http://dbpedia.org/resource/United_Kingdom
coach	http://dbpedia.org/resource/Coach_(sport)
Joe B	http://dbpedia.org/resource/Joe_B._Hall
UK	http://dbpedia.org/resource/United_Kingdom
Gemini	http://dbpedia.org/resource/Gemini_(astrology)
1	http://dbpedia.org/resource/1_(number)
0	http://dbpedia.org/resource/0_(number)
hell	http://dbpedia.org/resource/Hell
artist	http://dbpedia.org/resource/Artist
Amy	http://dbpedia.org/resource/Amy_Winehouse
Joshua Harris	http://dbpedia.org/resource/Joshua_Harris_(actor)
Justin	http://dbpedia.org/resource/Justin_Bieber
Libras	http://dbpedia.org/resource/Libra_(astrology)
Philip Morris	http://dbpedia.org/resource/Philip_Morris_International
Australia	http://dbpedia.org/resource/Australia
S'gor MB	http://dbpedia.org/resource/Abdul_Khalid_Ibrahim
